C14,https://zh.wikipedia.org/wiki/%E6%A0%B9%E6%B4%A5%E7%AB%99,根津駅
C15,https://zh.wikipedia.org/wiki/%E5%8D%83%E9%A7%84%E6%9C%A8%E7%AB%99,千駄木駅
C16,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%97%A5%E6%9A%AE%E9%87%8C%E7%AB%99,西日暮里駅
C17,https://zh.wikipedia.org/wiki/%E7%94%BA%E5%B1%8B%E7%AB%99,町屋駅
C18,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%8D%83%E4%BD%8F%E7%AB%99,北千住駅
C19,https://zh.wikipedia.org/wiki/%E7%B6%BE%E7%80%A8%E7%AB%99,綾瀬駅
C20,https://zh.wikipedia.org/wiki/%E5%8C%97%E7%B6%BE%E7%80%A8%E7%AB%99,北綾瀬駅
Y01,https://zh.wikipedia.org/wiki/%E5%92%8C%E5%85%89%E5%B8%82%E7%AB%99,和光市駅
Y02,https://zh.wikipedia.org/wiki/%E5%9C%B0%E4%B8%8B%E9%90%B5%E6%88%90%E5%A2%9E%E7%AB%99,地下鉄成増駅
Y03,https://zh.wikipedia.org/wiki/%E5%9C%B0%E4%B8%8B%E9%90%B5%E8%B5%A4%E5%A1%9A%E7%AB%99,地下鉄赤塚駅
Y04,https://zh.wikipedia.org/wiki/%E5%B9%B3%E5%92%8C%E5%8F%B0%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),平和台駅
Y05,https://zh.wikipedia.org/wiki/%E5%86%B0%E5%B7%9D%E5%8F%B0%E7%AB%99,氷川台駅
Y06,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%AB%B9%E5%90%91%E5%8E%9F%E7%AB%99,小竹向原駅
Y07,https://zh.wikipedia.org/wiki/%E5%8D%83%E5%B7%9D%E7%AB%99,千川駅
Y08,https://zh.wikipedia.org/wiki/%E8%A6%81%E7%94%BA%E7%AB%99,要町駅
Y09,https://zh.wikipedia.org/wiki/%E6%B1%A0%E8%A2%8B%E7%AB%99,池袋駅
Y10,https://zh.wikipedia.org/wiki/%E6%9D%B1%E6%B1%A0%E8%A2%8B%E7%AB%99,東池袋駅
Y11,https://zh.wikipedia.org/wiki/%E8%AD%B7%E5%9C%8B%E5%AF%BA%E7%AB%99,護国寺駅
Y12,https://zh.wikipedia.org/wiki/%E6%B1%9F%E6%88%B6%E5%B7%9D%E6%A9%8B%E7%AB%99,江戸川橋駅
Y13,https://zh.wikipedia.org/wiki/%E9%A3%AF%E7%94%B0%E6%A9%8B%E7%AB%99,飯田橋駅
Y14,https://zh.wikipedia.org/wiki/%E5%B8%82%E8%B0%B7%E7%AB%99,市ケ谷駅
Y15,https://zh.wikipedia.org/wiki/%E9%BA%B4%E7%94%BA%E7%AB%99,麹町駅
Y16,https://zh.wikipedia.org/wiki/%E6%B0%B8%E7%94%B0%E7%94%BA%E7%AB%99,永田町駅
Y17,https://zh.wikipedia.org/wiki/%E6%AB%BB%E7%94%B0%E9%96%80%E7%AB%99,桜田門駅
Y18,https://zh.wikipedia.org/wiki/%E6%9C%89%E6%A8%82%E7%94%BA%E7%AB%99,有楽町駅
Y19,https://zh.wikipedia.org/wiki/%E9%8A%80%E5%BA%A7%E4%B8%80%E4%B8%81%E7%9B%AE%E7%AB%99,銀座一丁目駅
Y20,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AF%8C%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),新富町駅
Y21,https://zh.wikipedia.org/wiki/%E6%9C%88%E5%B3%B6%E7%AB%99,月島駅
Y22,https://zh.wikipedia.org/wiki/%E8%B1%90%E6%B4%B2%E7%AB%99,豊洲駅
Y23,https://zh.wikipedia.org/wiki/%E8%BE%B0%E5%B7%B3%E7%AB%99,辰巳駅
Y24,https://zh.wikipedia.org/wiki/%E6%96%B0%E6%9C%A8%E5%A0%B4%E7%AB%99,新木場駅
Z01,https://zh.wikipedia.org/wiki/%E6%BE%80%E8%B0%B7%E7%AB%99,渋谷駅
Z02,https://zh.wikipedia.org/wiki/%E8%A1%A8%E5%8F%83%E9%81%93%E7%AB%99,表參道駅
Z03,https://zh.wikipedia.org/wiki/%E9%9D%92%E5%B1%B1%E4%B8%80%E4%B8%81%E7%9B%AE%E7%AB%99,青山一丁目駅
Z04,https://zh.wikipedia.org/wiki/%E6%B0%B8%E7%94%B0%E7%94%BA%E7%AB%99,永田町駅
Z05,https://zh.wikipedia.org/wiki/%E5%8D%8A%E8%97%8F%E9%96%80%E7%AB%99,半蔵門駅
Z06,https://zh.wikipedia.org/wiki/%E4%B9%9D%E6%AE%B5%E4%B8%8B%E7%AB%99,九段下駅
Z07,https://zh.wikipedia.org/wiki/%E7%A5%9E%E4%BF%9D%E7%94%BA%E7%AB%99,神保町駅
Z08,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%89%8B%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),大手町駅
Z09,https://zh.wikipedia.org/wiki/%E4%B8%89%E8%B6%8A%E5%89%8D%E7%AB%99,三越前駅
Z10,https://zh.wikipedia.org/wiki/%E6%B0%B4%E5%A4%A9%E5%AE%AE%E5%89%8D%E7%AB%99,水天宮前駅
Z11,https://zh.wikipedia.org/wiki/%E6%B8%85%E6%BE%84%E7%99%BD%E6%B2%B3%E7%AB%99,清澄白河駅
Z12,https://zh.wikipedia.org/wiki/%E4%BD%8F%E5%90%89%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),住吉駅
Z13,https://zh.wikipedia.org/wiki/%E9%8C%A6%E7%B3%B8%E7%94%BA%E7%AB%99,錦糸町駅
Z14,https://zh.wikipedia.org/wiki/%E6%8A%BC%E4%B8%8A%E7%AB%99,押上駅
N01,https://zh.wikipedia.org/wiki/%E7%9B%AE%E9%BB%91%E7%AB%99,目黒駅
N02,https://zh.wikipedia.org/wiki/%E7%99%BD%E9%87%91%E5%8F%B0%E7%AB%99,白金台駅
N03,https://zh.wikipedia.org/wiki/%E7%99%BD%E9%87%91%E9%AB%98%E8%BC%AA%E7%AB%99,白金高輪駅
N04,https://zh.wikipedia.org/wiki/%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E7%AB%99,麻布十番駅
N05,https://zh.wikipedia.org/wiki/%E5%85%AD%E6%9C%AC%E6%9C%A8%E4%B8%80%E4%B8%81%E7%9B%AE%E7%AB%99,六本木一丁目駅
N06,https://zh.wikipedia.org/wiki/%E6%BA%9C%E6%B1%A0%E5%B1%B1%E7%8E%8B%E7%AB%99,溜池山王駅
N07,https://zh.wikipedia.org/wiki/%E6%B0%B8%E7%94%B0%E7%94%BA%E7%AB%99,永田町駅
N08,https://zh.wikipedia.org/wiki/%E5%9B%9B%E8%B0%B7%E7%AB%99,四ツ谷駅
N09,https://zh.wikipedia.org/wiki/%E5%B8%82%E8%B0%B7%E7%AB%99,市ケ谷駅
N10,https://zh.wikipedia.org/wiki/%E9%A3%AF%E7%94%B0%E6%A9%8B%E7%AB%99,飯田橋駅
N11,https://zh.wikipedia.org/wiki/%E5%BE%8C%E6%A8%82%E5%9C%92%E7%AB%99,後楽園駅
N12,https://zh.wikipedia.org/wiki/%E6%9D%B1%E5%A4%A7%E5%89%8D%E7%AB%99,東大前駅
N13,https://zh.wikipedia.org/wiki/%E6%9C%AC%E9%A7%92%E8%BE%BC%E7%AB%99,本駒込駅
N14,https://zh.wikipedia.org/wiki/%E9%A7%92%E8%BE%BC%E7%AB%99,駒込駅
N15,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%8E%9F%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),西ケ原駅
N16,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AD%90%E7%AB%99,王子駅
N17,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AD%90%E7%A5%9E%E8%B0%B7%E7%AB%99,王子神谷駅
N18,https://zh.wikipedia.org/wiki/%E5%BF%97%E8%8C%82%E7%AB%99,志茂駅
N19,https://zh.wikipedia.org/wiki/%E8%B5%A4%E7%BE%BD%E5%B2%A9%E6%B7%B5%E7%AB%99,赤羽岩淵駅
F01,https://zh.wikipedia.org/wiki/%E5%92%8C%E5%85%89%E5%B8%82%E7%AB%99,和光市駅
F02,https://zh.wikipedia.org/wiki/%E5%9C%B0%E4%B8%8B%E9%90%B5%E6%88%90%E5%A2%9E%E7%AB%99,地下鉄成増駅
F03,https://zh.wikipedia.org/wiki/%E5%9C%B0%E4%B8%8B%E9%90%B5%E8%B5%A4%E5%A1%9A%E7%AB%99,地下鉄赤塚駅
F04,https://zh.wikipedia.org/wiki/%E5%B9%B3%E5%92%8C%E5%8F%B0%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),平和台駅
F05,https://zh.wikipedia.org/wiki/%E5%86%B0%E5%B7%9D%E5%8F%B0%E7%AB%99,氷川台駅
F06,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%AB%B9%E5%90%91%E5%8E%9F%E7%AB%99,小竹向原駅
F07,https://zh.wikipedia.org/wiki/%E5%8D%83%E5%B7%9D%E7%AB%99,千川駅
F08,https://zh.wikipedia.org/wiki/%E8%A6%81%E7%94%BA%E7%AB%99,要町駅
F09,https://zh.wikipedia.org/wiki/%E6%B1%A0%E8%A2%8B%E7%AB%99,池袋駅
F10,https://zh.wikipedia.org/wiki/%E9%9B%9C%E5%8F%B8%E8%B0%B7%E7%AB%99,雑司が谷駅
F11,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%97%A9%E7%A8%BB%E7%94%B0%E7%AB%99,西早稲田駅
F12,https://zh.wikipedia.org/wiki/%E6%9D%B1%E6%96%B0%E5%AE%BF%E7%AB%99,東新宿駅
F13,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E4%B8%89%E4%B8%81%E7%9B%AE%E7%AB%99,新宿三丁目駅
F14,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%8F%83%E9%81%93%E7%AB%99,北参道駅
F15,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%B2%BB%E7%A5%9E%E5%AE%AE%E5%89%8D%E7%AB%99,明治神宮前駅
F16,https://zh.wikipedia.org/wiki/%E6%BE%80%E8%B0%B7%E7%AB%99,渋谷駅
